,index,point,time,gametime,ash_points,ben_points,server,game_num,point_type
3429,7,0,1593480628.3333478,1593480529,3,5,1,94,0
3430,8,0,1593480636.4867952,1593480529,3,6,0,94,0
3431,9,0,1593480644.2194285,1593480529,3,7,0,94,0
3432,10,1,1593480652.8713913,1593480529,4,7,1,94,0
3433,11,1,1593480660.5466049,1593480529,5,7,1,94,0
3434,12,1,1593480675.4444954,1593480529,6,7,0,94,0
3435,13,1,1593480682.5644,1593480529,7,7,0,94,0
3436,14,1,1593480688.6051083,1593480529,8,7,1,94,0
3437,15,0,1593480706.6751215,1593480529,8,8,1,94,0
3438,16,0,1593480717.5128212,1593480529,8,9,0,94,0
3439,17,1,1593480726.4048653,1593480529,9,9,0,94,0
3440,18,1,1593480744.2481692,1593480529,10,9,1,94,0
3441,19,1,1593480753.118235,1593480529,11,9,1,94,0
3442,20,1,1593480761.3606138,1593480529,12,9,0,94,0
3443,21,1,1593480771.795573,1593480529,13,9,0,94,0
3444,22,0,1593480786.50209,1593480529,13,10,1,94,0
3445,23,1,1593480795.0242326,1593480529,14,10,1,94,0
3446,24,1,1593480814.276103,1593480529,15,10,0,94,0
3447,25,0,1593480827.1997468,1593480529,15,11,0,94,0
3448,26,1,1593480839.9890537,1593480529,16,11,1,94,0
3449,27,1,1593480846.03699,1593480529,17,11,1,94,0
3450,28,0,1593480858.2248092,1593480529,17,12,0,94,0
3451,29,0,1593480868.2149262,1593480529,17,13,0,94,0
3452,30,0,1593480881.5576212,1593480529,17,14,1,94,0
3453,31,0,1593480896.7931073,1593480529,17,15,1,94,0
3454,32,0,1593480905.942678,1593480529,17,16,0,94,0
3455,33,1,1593480913.8282497,1593480529,18,16,0,94,0
3456,34,1,1593480932.654035,1593480529,19,16,1,94,0
3457,35,1,1593480942.925918,1593480529,20,16,1,94,0
3458,36,0,1593480953.1484613,1593480529,20,17,0,94,0
3459,37,0,1593480970.6191056,1593480529,20,18,0,94,0
3460,38,0,1593480983.211711,1593480529,20,19,1,94,0
3461,39,1,1593481004.7144473,1593480529,21,19,1,94,0
3462,0,0,1593481042.4277918,1593481026,0,1,0,95,1
3463,1,0,1593481054.7876086,1593481026,0,2,0,95,0
3464,2,0,1593481069.5643728,1593481026,0,3,1,95,0
3465,3,1,1593481081.866096,1593481026,1,3,1,95,0
3466,4,0,1593481098.2454088,1593481026,1,4,0,95,0
3467,5,0,1593481110.7636414,1593481026,1,5,0,95,0
3468,6,0,1593481117.5989714,1593481026,1,6,1,95,0
3469,7,0,1593481123.1913881,1593481026,1,7,1,95,0
3470,8,0,1593481135.318006,1593481026,1,8,0,95,0
3471,9,1,1593481154.4023483,1593481026,2,8,0,95,0
3472,10,0,1593481175.7247553,1593481026,2,9,1,95,0
3473,11,1,1593481180.4573894,1593481026,3,9,1,95,0
3474,12,1,1593481197.128255,1593481026,4,9,0,95,0
3475,13,0,1593481209.5352747,1593481026,4,10,0,95,0
3476,14,1,1593481228.0782068,1593481026,5,10,1,95,0
3477,15,0,1593481246.9590416,1593481026,5,11,1,95,0
3478,16,1,1593481265.358928,1593481026,6,11,0,95,0
3479,17,1,1593481275.7696524,1593481026,7,11,0,95,0
3480,18,1,1593481288.8869567,1593481026,8,11,1,95,0
3481,19,0,1593481296.1489825,1593481026,8,12,1,95,0
3482,20,1,1593481304.4415364,1593481026,9,12,0,95,0
3483,21,1,1593481310.7896025,1593481026,10,12,0,95,0
3484,22,0,1593481322.914939,1593481026,10,13,1,95,0
3485,23,1,1593481332.6644185,1593481026,11,13,1,95,0
3486,24,1,1593481342.8008046,1593481026,12,13,0,95,0
3487,25,0,1593481350.5302005,1593481026,12,14,0,95,0
3488,26,1,1593481357.994375,1593481026,13,14,1,95,0
3489,27,0,1593481366.2305138,1593481026,13,15,1,95,0
3490,28,0,1593481379.0901423,1593481026,13,16,0,95,0
3491,29,0,1593481388.8928306,1593481026,13,17,0,95,0
3492,30,0,1593481397.9304562,1593481026,13,18,1,95,0
3493,31,1,1593481412.926154,1593481026,14,18,1,95,0
3494,32,0,1593481425.581605,1593481026,14,19,0,95,0
3495,33,0,1593481438.5484827,1593481026,14,20,0,95,0
3496,0,1,1593481482.517103,1593481473,1,0,0,96,1
3497,1,0,1593481496.292599,1593481473,1,1,0,96,0
3498,2,1,1593481507.5031915,1593481473,2,1,1,96,0
3499,3,1,1593481516.972215,1593481473,3,1,1,96,0
3500,4,1,1593481528.9055853,1593481473,4,1,0,96,0
3501,5,0,1593481543.5924826,1593481473,4,2,0,96,0
3502,6,1,1593481556.0381362,1593481473,5,2,1,96,0
3503,7,0,1593481567.2502174,1593481473,5,3,1,96,0
3504,8,1,1593481577.9061437,1593481473,6,3,0,96,0
3505,9,1,1593481584.9709458,1593481473,7,3,0,96,0
3506,10,1,1593481599.2509809,1593481473,8,3,1,96,0
3507,11,1,1593481605.3787951,1593481473,9,3,1,96,0
3508,12,1,1593481619.630898,1593481473,10,3,0,96,0
3509,13,1,1593481637.3839643,1593481473,11,3,0,96,0
3510,14,0,1593481648.9192126,1593481473,11,4,1,96,0
3511,15,1,1593481662.2848852,1593481473,12,4,1,96,0
3512,16,1,1593481667.6946313,1593481473,13,4,0,96,0
3513,17,0,1593481686.5976508,1593481473,13,5,0,96,0
3514,18,0,1593481699.9102492,1593481473,13,6,1,96,0
3515,19,0,1593481713.730892,1593481473,13,7,1,96,0
3516,20,0,1593481727.967852,1593481473,13,8,0,96,0
3517,21,1,1593481738.207957,1593481473,14,8,0,96,0
3518,22,1,1593481746.4514287,1593481473,15,8,1,96,0
3519,23,0,1593481754.916773,1593481473,15,9,1,96,0
3520,24,0,1593481762.2214766,1593481473,15,10,0,96,0
3521,25,1,1593481781.3737125,1593481473,16,10,0,96,0
3522,26,0,1593481792.246453,1593481473,16,11,1,96,0
3523,27,0,1593481805.9894671,1593481473,16,12,1,96,0
3524,28,1,1593481816.0371585,1593481473,17,12,0,96,0
3525,29,0,1593481842.3882236,1593481473,17,13,0,96,0
3526,30,1,1593481857.5532553,1593481473,18,13,1,96,0
3527,31,1,1593481873.2124155,1593481473,19,13,1,96,0
3528,32,0,1593481883.728552,1593481473,19,14,0,96,0
3529,33,1,1593481896.7236817,1593481473,20,14,0,96,0
3530,34,1,1593481915.320682,1593481473,21,14,1,96,0
3531,0,0,1593563467.7622204,1593563447,0,1,0,97,2
3532,1,0,1593563479.1077182,1593563447,0,2,0,97,0
3533,2,0,1593563484.6207154,1593563447,0,3,1,97,0
3534,3,1,1593563496.0353575,1593563447,1,3,1,97,0
3535,4,0,1593563505.9831567,1593563447,1,4,0,97,0
3536,5,1,1593563514.5528622,1593563447,2,4,0,97,0
3537,6,0,1593563533.0290327,1593563447,2,5,1,97,0
3538,7,0,1593563546.4609752,1593563447,2,6,1,97,0
3539,8,0,1593563562.9734807,1593563447,2,7,0,97,0
3540,9,1,1593563584.8682895,1593563447,3,7,0,97,0
3541,10,0,1593563592.5672555,1593563447,3,8,1,97,0
3542,11,0,1593563597.534047,1593563447,3,9,1,97,0
3543,12,0,1593563608.9299262,1593563447,3,10,0,97,0
3544,13,1,1593563616.4860735,1593563447,4,10,0,97,0
3545,14,0,1593563623.8819473,1593563447,4,11,1,97,0
3546,15,1,1593563630.83272,1593563447,5,11,1,97,0
3547,16,0,1593563648.0437024,1593563447,5,12,0,97,0
3548,17,1,1593563659.447908,1593563447,6,12,0,97,0
3549,18,0,1593563672.6189768,1593563447,6,13,1,97,0
3550,19,0,1593563686.9056,1593563447,6,14,1,97,0
3551,20,0,1593563692.9784064,1593563447,6,15,0,97,0
3552,21,0,1593563701.036681,1593563447,6,16,0,97,0
3553,22,1,1593563716.8654566,1593563447,7,16,1,97,0
3554,23,1,1593563723.0834415,1593563447,8,16,1,97,0
3555,24,1,1593563731.8235767,1593563447,9,16,0,97,0
3556,25,0,1593563740.9738255,1593563447,9,17,0,97,0
3557,26,0,1593563753.1795683,1593563447,9,18,1,97,0
3558,27,1,1593563762.4198775,1593563447,10,18,1,97,0
3559,28,1,1593563771.1549757,1593563447,11,18,0,97,0
3560,29,0,1593563782.3003793,1593563447,11,19,0,97,0
3561,30,0,1593563793.442312,1593563447,11,20,1,97,0
3562,31,1,1593563808.8629026,1593563447,12,20,1,97,0
3563,32,0,1593563819.058255,1593563447,12,21,0,97,0
3564,0,1,1593563845.7773702,1593563836,1,0,1,98,1
3565,1,1,1593563852.4481244,1593563836,2,0,1,98,0
3566,2,0,1593563863.2810159,1593563836,2,1,0,98,0
3567,3,0,1593563877.4961944,1593563836,2,2,0,98,0
3568,4,0,1593563888.818377,1593563836,2,3,1,98,0
3569,5,0,1593563907.8144698,1593563836,2,4,1,98,0
3570,6,1,1593563913.8272004,1593563836,3,4,0,98,0
3571,7,0,1593563925.3224273,1593563836,3,5,0,98,0
3572,8,1,1593563932.119724,1593563836,4,5,1,98,0
3573,9,0,1593563951.7473276,1593563836,4,6,1,98,0
3574,10,1,1593563960.252701,1593563836,5,6,0,98,0
3575,11,1,1593563968.6694658,1593563836,6,6,0,98,0
3576,12,0,1593563977.0873868,1593563836,6,7,1,98,0
3577,13,0,1593563986.0556455,1593563836,6,8,1,98,0
3578,14,0,1593563996.237062,1593563836,6,9,0,98,0
3579,15,0,1593564003.2756436,1593563836,6,10,0,98,0
3580,16,0,1593564019.9384837,1593563836,6,11,1,98,0
3581,17,1,1593564037.5855732,1593563836,7,11,1,98,0
3582,18,0,1593564054.9416072,1593563836,7,12,0,98,0
3583,19,0,1593564070.7568395,1593563836,7,13,0,98,0
3584,20,0,1593564080.1742833,1593563836,7,14,1,98,0
3585,21,1,1593564085.54735,1593563836,8,14,1,98,0
3586,22,1,1593564094.8028843,1593563836,9,14,0,98,0
3587,23,0,1593564103.2464275,1593563836,9,15,0,98,0
3588,24,0,1593564113.5047936,1593563836,9,16,1,98,0
3589,25,1,1593564119.0067246,1593563836,10,16,1,98,0
3590,26,1,1593564127.976127,1593563836,11,16,0,98,0
3591,27,0,1593564143.1428592,1593563836,11,17,0,98,0
3592,28,0,1593564150.2182086,1593563836,11,18,1,98,0
3593,29,1,1593564157.8806322,1593563836,12,18,1,98,0
3594,30,0,1593564164.2773185,1593563836,12,19,0,98,0
3595,31,0,1593564173.8882651,1593563836,12,20,0,98,0
3596,32,1,1593564188.5864146,1593563836,13,20,1,98,0
3597,33,0,1593564201.273171,1593563836,13,21,1,98,0
3598,0,0,1593564228.0809956,1593564217,0,1,1,99,1
3599,1,0,1593564240.4977055,1593564217,0,2,1,99,0
3600,2,0,1593564247.3943505,1593564217,0,3,0,99,0
3601,3,0,1593564258.3217738,1593564217,0,4,0,99,0
3602,4,1,1593564264.2344244,1593564217,1,4,1,99,0
3603,5,0,1593564271.5178401,1593564217,1,5,1,99,0
3604,6,0,1593564282.9502244,1593564217,1,6,0,99,0
3605,7,0,1593564383.687149,1593564217,1,7,0,99,0
3606,8,1,1593564402.3133276,1593564217,2,7,1,99,0
3607,9,1,1593564433.0826235,1593564217,3,7,1,99,0
3608,10,1,1593564446.162601,1593564217,4,7,0,99,0
3609,11,1,1593564459.4969654,1593564217,5,7,0,99,0
3610,12,0,1593564471.3900995,1593564217,5,8,1,99,0
3611,13,1,1593564480.8626702,1593564217,6,8,1,99,0
3612,14,1,1593564489.9332812,1593564217,7,8,0,99,0
3613,15,1,1593564507.5530758,1593564217,8,8,0,99,0
3614,16,0,1593564515.2384398,1593564217,8,9,1,99,0
3615,17,0,1593564523.981625,1593564217,8,10,1,99,0
3616,18,1,1593564536.0186813,1593564217,9,10,0,99,0
3617,19,1,1593564545.9597676,1593564217,10,10,0,99,0
3618,20,0,1593564551.796291,1593564217,10,11,1,99,0
3619,21,0,1593564573.9223633,1593564217,10,12,1,99,0
3620,22,0,1593564581.8090808,1593564217,10,13,0,99,0
3621,23,1,1593564586.9997475,1593564217,11,13,0,99,0
3622,24,0,1593564599.6729038,1593564217,11,14,1,99,0
3623,25,1,1593564609.7603045,1593564217,12,14,1,99,0
3624,26,1,1593564619.154609,1593564217,13,14,0,99,0
3625,27,1,1593564629.0178704,1593564217,14,14,0,99,0
3626,28,0,1593564638.0730398,1593564217,14,15,1,99,0
3627,29,0,1593564649.8650863,1593564217,14,16,1,99,0
3628,30,1,1593564662.30354,1593564217,15,16,0,99,0
3629,31,1,1593564668.2962666,1593564217,16,16,0,99,0
3630,32,0,1593564684.100723,1593564217,16,17,1,99,0
3631,33,1,1593564696.2184484,1593564217,17,17,1,99,0
3632,34,1,1593564706.6242633,1593564217,18,17,0,99,0
3633,35,1,1593564712.8574917,1593564217,19,17,0,99,0
3634,36,1,1593564724.3166652,1593564217,20,17,1,99,0
3635,37,0,1593564737.480938,1593564217,20,18,1,99,0
3636,38,1,1593564763.7750812,1593564217,21,18,0,99,0
3637,0,0,1593564804.7006104,1593564790,0,1,0,100,1
3638,1,0,1593564815.0376124,1593564790,0,2,0,100,0
3639,2,0,1593564819.7330983,1593564790,0,3,1,100,0
3640,3,1,1593564829.5105872,1593564790,1,3,1,100,0
3641,4,1,1593564851.0335598,1593564790,2,3,0,100,0
3642,5,0,1593564866.4917946,1593564790,2,4,0,100,0
3643,6,1,1593564877.6109784,1593564790,3,4,1,100,0
3644,7,1,1593564886.0441782,1593564790,4,4,1,100,0
3645,8,1,1593564897.5041611,1593564790,5,4,0,100,0
3646,9,1,1593564912.6647568,1593564790,6,4,0,100,0
3647,10,0,1593564919.4148557,1593564790,6,5,1,100,0
3648,11,1,1593564929.2025838,1593564790,7,5,1,100,0
3649,12,1,1593564935.6118853,1593564790,8,5,0,100,0
3650,13,0,1593564947.9221091,1593564790,8,6,0,100,0
3651,14,0,1593564954.560506,1593564790,8,7,1,100,0
3652,15,0,1593564970.3528762,1593564790,8,8,1,100,0
3653,16,1,1593564982.9707897,1593564790,9,8,0,100,0
3654,17,0,1593565002.7130446,1593564790,9,9,0,100,0
3655,18,0,1593565009.0334005,1593564790,9,10,1,100,0
3656,19,1,1593565021.9010508,1593564790,10,10,1,100,0
3657,20,1,1593565033.8558207,1593564790,11,10,0,100,0
3658,21,1,1593565047.086422,1593564790,12,10,0,100,0
3659,22,1,1593565055.9736834,1593564790,13,10,1,100,0
3660,23,0,1593565069.3117752,1593564790,13,11,1,100,0
3661,24,0,1593565077.5056891,1593564790,13,12,0,100,0
3662,25,1,1593565089.267165,1593564790,14,12,0,100,0
3663,26,0,1593565101.986835,1593564790,14,13,1,100,0
3664,27,1,1593565118.0602567,1593564790,15,13,1,100,0
3665,28,0,1593565129.3610618,1593564790,15,14,0,100,0
3666,29,0,1593565136.0008323,1593564790,15,15,0,100,0
3667,30,0,1593565142.4783828,1593564790,15,16,1,100,0
3668,31,0,1593565163.2428994,1593564790,15,17,1,100,0
3669,32,0,1593565171.245488,1593564790,15,18,0,100,0
3670,33,1,1593565194.1784656,1593564790,16,18,0,100,0
3671,34,0,1593565220.096092,1593564790,16,19,1,100,0
3672,35,0,1593565227.454378,1593564790,16,20,1,100,0
3673,36,0,1593565236.8443942,1593564790,16,21,0,100,0
3674,0,1,1593565258.6045647,1593565250,1,0,0,101,1
3675,1,1,1593565270.573096,1593565250,2,0,0,101,0
3676,2,0,1593565283.9277072,1593565250,2,1,1,101,0
3677,3,1,1593565295.0084069,1593565250,3,1,1,101,0
3678,4,0,1593565308.1028028,1593565250,3,2,0,101,0
3679,5,0,1593565318.0857575,1593565250,3,3,0,101,0
3680,6,0,1593565329.8804023,1593565250,3,4,1,101,0
3681,7,1,1593565339.9081087,1593565250,4,4,1,101,0
3682,8,0,1593565355.5066695,1593565250,4,5,0,101,0
3683,9,0,1593565367.3063889,1593565250,4,6,0,101,0
3684,10,1,1593565372.976128,1593565250,5,6,1,101,0
3685,11,1,1593565381.179634,1593565250,6,6,1,101,0
3686,12,1,1593565398.5218706,1593565250,7,6,0,101,0
3687,13,0,1593565409.3489313,1593565250,7,7,0,101,0
3688,14,1,1593565422.837495,1593565250,8,7,1,101,0
3689,15,0,1593565428.752886,1593565250,8,8,1,101,0
3690,16,1,1593565449.4002578,1593565250,9,8,0,101,0
3691,17,1,1593565458.443421,1593565250,10,8,0,101,0
3692,18,0,1593565470.6503525,1593565250,10,9,1,101,0
3693,19,1,1593565494.020656,1593565250,11,9,1,101,0
3694,20,0,1593565502.67628,1593565250,11,10,0,101,0
3695,21,1,1593565509.8010273,1593565250,12,10,0,101,0
3696,22,1,1593565518.063606,1593565250,13,10,1,101,0
3697,23,0,1593565528.9766066,1593565250,13,11,1,101,0
3698,24,0,1593565545.2970135,1593565250,13,12,0,101,0
3699,25,1,1593565554.7525682,1593565250,14,12,0,101,0
3700,26,0,1593565566.3795567,1593565250,14,13,1,101,0
3701,27,1,1593565574.8643684,1593565250,15,13,1,101,0
3702,28,0,1593565584.010332,1593565250,15,14,0,101,0
3703,29,1,1593565595.4849052,1593565250,16,14,0,101,0
3704,30,0,1593565611.1323814,1593565250,16,15,1,101,0
3705,31,0,1593565627.5183945,1593565250,16,16,1,101,0
3706,32,1,1593565634.9552033,1593565250,17,16,0,101,0
3707,33,1,1593565651.9112153,1593565250,18,16,0,101,0
3708,34,0,1593565656.753206,1593565250,18,17,1,101,0
3709,35,1,1593565666.603065,1593565250,19,17,1,101,0
3710,36,0,1593565674.9781961,1593565250,19,18,0,101,0
3711,37,1,1593565687.753974,1593565250,20,18,0,101,0
3712,38,0,1593565724.0494792,1593565250,20,19,1,101,0
3713,39,0,1593565750.774207,1593565250,20,20,1,101,0
3714,40,1,1593565759.6678898,1593565250,21,20,0,101,0
3715,41,1,1593565769.7820554,1593565250,22,20,1,101,0
3716,0,1,1593565793.7404943,1593565781,1,0,1,102,1
3717,1,1,1593565811.6804621,1593565781,2,0,1,102,0
3718,2,0,1593565831.4172103,1593565781,2,1,0,102,0
3719,3,0,1593565846.0685523,1593565781,2,2,0,102,0
3720,4,0,1593565866.1956828,1593565781,2,3,1,102,0
3721,5,1,1593565872.3385167,1593565781,3,3,1,102,0
3722,6,0,1593565876.9665203,1593565781,3,4,0,102,0
3723,7,0,1593565887.2498085,1593565781,3,5,0,102,0
3724,8,1,1593565896.8850825,1593565781,4,5,1,102,0
3725,9,0,1593565906.0223563,1593565781,4,6,1,102,0
3726,10,1,1593565919.3701432,1593565781,5,6,0,102,0
3727,11,1,1593565935.7135222,1593565781,6,6,0,102,0
3728,12,0,1593565945.8098068,1593565781,6,7,1,102,0
3729,13,1,1593565958.6761956,1593565781,7,7,1,102,0
3730,14,0,1593565963.8711574,1593565781,7,8,0,102,0
3731,15,1,1593565984.8238833,1593565781,8,8,0,102,0
3732,16,1,1593565995.6889634,1593565781,9,8,1,102,0
3733,17,0,1593566004.7467666,1593565781,9,9,1,102,0
3734,18,0,1593566012.6763136,1593565781,9,10,0,102,0
3735,19,0,1593566076.382265,1593565781,9,11,0,102,0
3736,20,1,1593566088.0921776,1593565781,10,11,1,102,0
3737,21,1,1593566098.4626951,1593565781,11,11,1,102,0
3738,22,1,1593566109.3613281,1593565781,12,11,0,102,0
3739,23,1,1593566120.6008077,1593565781,13,11,0,102,0
3740,24,0,1593566134.1757483,1593565781,13,12,1,102,0
3741,25,1,1593566144.1233354,1593565781,14,12,1,102,0
3742,26,0,1593566158.3259804,1593565781,14,13,0,102,0
3743,27,0,1593566170.7586205,1593565781,14,14,0,102,0
3744,28,0,1593566185.8939574,1593565781,14,15,1,102,0
3745,29,0,1593566194.789345,1593565781,14,16,1,102,0
3746,30,1,1593566217.5881786,1593565781,15,16,0,102,0
3747,31,0,1593566228.592413,1593565781,15,17,0,102,0
3748,32,0,1593566234.7302046,1593565781,15,18,1,102,0
3749,33,1,1593566249.9021556,1593565781,16,18,1,102,0
3750,34,1,1593566272.3926105,1593565781,17,18,0,102,0
3751,35,0,1593566284.5779145,1593565781,17,19,0,102,0
3752,36,0,1593566290.3931181,1593565781,17,20,1,102,0
3753,37,0,1593566302.506697,1593565781,17,21,1,102,0
3754,0,0,1593566356.2790585,1593566336,0,1,0,103,1
3755,1,1,1593566369.6162667,1593566336,1,1,0,103,0
3756,2,1,1593566375.9571233,1593566336,2,1,1,103,0
3757,3,1,1593566392.0821488,1593566336,3,1,1,103,0
3758,4,1,1593566405.5930934,1593566336,4,1,0,103,0
3759,5,1,1593566415.6231155,1593566336,5,1,0,103,0
3760,6,1,1593566421.6225033,1593566336,6,1,1,103,0
3761,7,1,1593566428.2708368,1593566336,7,1,1,103,0
3762,8,0,1593566436.7754593,1593566336,7,2,0,103,0
3763,9,1,1593566442.6951046,1593566336,8,2,0,103,0
3764,10,1,1593566456.0350778,1593566336,9,2,1,103,0
3765,11,0,1593566468.831822,1593566336,9,3,1,103,0
3766,12,0,1593566484.6566436,1593566336,9,4,0,103,0
3767,13,0,1593566492.6121032,1593566336,9,5,0,103,0
3768,14,1,1593566504.1960616,1593566336,10,5,1,103,0
3769,15,0,1593566511.5670426,1593566336,10,6,1,103,0
3770,16,0,1593566525.9324896,1593566336,10,7,0,103,0
3771,17,1,1593566537.2440321,1593566336,11,7,0,103,0
3772,18,1,1593566552.5021722,1593566336,12,7,1,103,0
3773,19,0,1593566557.6725197,1593566336,12,8,1,103,0
3774,20,0,1593566573.6650329,1593566336,12,9,0,103,0
3775,21,1,1593566582.9980419,1593566336,13,9,0,103,0
3776,22,1,1593566598.9732819,1593566336,14,9,1,103,0
3777,23,1,1593566604.5647676,1593566336,15,9,1,103,0
3778,24,0,1593566617.947597,1593566336,15,10,0,103,0
3779,25,0,1593566624.2326567,1593566336,15,11,0,103,0
3780,26,1,1593566632.0133078,1593566336,16,11,1,103,0
3781,27,0,1593566638.6238937,1593566336,16,12,1,103,0
3782,28,1,1593566651.4352596,1593566336,17,12,0,103,0
3783,29,0,1593566675.7589703,1593566336,17,13,0,103,0
3784,30,0,1593566709.266288,1593566336,17,14,1,103,0
3785,31,0,1593566720.137017,1593566336,17,15,1,103,0
3786,32,0,1593566728.1595664,1593566336,17,16,0,103,0
3787,33,1,1593566740.41266,1593566336,18,16,0,103,0
3788,34,1,1593566752.7447872,1593566336,19,16,1,103,0
3789,35,1,1593566764.2575083,1593566336,20,16,1,103,0
3790,36,1,1593566778.4330378,1593566336,21,16,0,103,0
3791,0,0,1593649107.6829436,1593649101,0,1,0,104,2
3792,1,0,1593649123.4527133,1593649101,0,2,0,104,0
3793,2,0,1593649130.104874,1593649101,0,3,1,104,0
3794,3,0,1593649148.4011526,1593649101,0,4,1,104,0
3795,4,0,1593649155.6003122,1593649101,0,5,0,104,0
3796,5,0,1593649161.8432772,1593649101,0,6,0,104,0
3797,6,1,1593649171.0838246,1593649101,1,6,1,104,0
3798,7,1,1593649185.4861798,1593649101,2,6,1,104,0
3799,8,0,1593649199.1601596,1593649101,2,7,0,104,0
3800,9,0,1593649205.7924798,1593649101,2,8,0,104,0
3801,10,0,1593649215.266229,1593649101,2,9,1,104,0
3802,11,0,1593649225.311118,1593649101,2,10,1,104,0
3803,12,1,1593649233.3229024,1593649101,3,10,0,104,0
3804,13,1,1593649255.9776998,1593649101,4,10,0,104,0
3805,14,0,1593649264.2503135,1593649101,4,11,1,104,0
3806,15,1,1593649270.668004,1593649101,5,11,1,104,0
3807,16,1,1593649281.7936642,1593649101,6,11,0,104,0
3808,17,1,1593649297.5706902,1593649101,7,11,0,104,0
3809,18,1,1593649315.2858348,1593649101,8,11,1,104,0
3810,19,0,1593649326.0793545,1593649101,8,12,1,104,0
3811,20,1,1593649341.844346,1593649101,9,12,0,104,0
3812,21,0,1593649355.2816956,1593649101,9,13,0,104,0
3813,22,0,1593649361.2464101,1593649101,9,14,1,104,0
3814,23,1,1593649373.5476327,1593649101,10,14,1,104,0
3815,24,1,1593649385.428429,1593649101,11,14,0,104,0
3816,25,0,1593649393.4631956,1593649101,11,15,0,104,0
3817,26,1,1593649401.0641735,1593649101,12,15,1,104,0
3818,27,1,1593649414.1434271,1593649101,13,15,1,104,0
3819,28,0,1593649427.3137004,1593649101,13,16,0,104,0
3820,29,1,1593649439.3764215,1593649101,14,16,0,104,0
3821,30,1,1593649447.959095,1593649101,15,16,1,104,0
3822,31,0,1593649461.7773345,1593649101,15,17,1,104,0
3823,32,1,1593649474.1976044,1593649101,16,17,0,104,0
3824,33,0,1593649489.3652732,1593649101,16,18,0,104,0
3825,34,1,1593649496.9862518,1593649101,17,18,1,104,0
3826,35,0,1593649514.4457667,1593649101,17,19,1,104,0
3827,36,1,1593649541.178475,1593649101,18,19,0,104,0
3828,37,0,1593649554.2808163,1593649101,18,20,0,104,0
3829,38,1,1593649564.902398,1593649101,19,20,1,104,0
3830,39,0,1593649579.2120166,1593649101,19,21,1,104,0
3831,0,1,1593649599.44776,1593649593,1,0,1,105,1
3832,1,1,1593649603.8295536,1593649593,2,0,1,105,0
3833,2,0,1593649617.011079,1593649593,2,1,0,105,0
3834,3,0,1593649624.8510883,1593649593,2,2,0,105,0
3835,4,1,1593649636.9793766,1593649593,3,2,1,105,0
3836,5,0,1593649650.2387676,1593649593,3,3,1,105,0
3837,6,1,1593649659.6450348,1593649593,4,3,0,105,0
3838,7,1,1593649671.282261,1593649593,5,3,0,105,0
3839,8,0,1593649685.0123405,1593649593,5,4,1,105,0
3840,9,1,1593649695.9926016,1593649593,6,4,1,105,0
3841,10,1,1593649703.9408264,1593649593,7,4,0,105,0
3842,11,0,1593649723.8181286,1593649593,7,5,0,105,0
3843,12,1,1593649731.7510488,1593649593,8,5,1,105,0
3844,13,1,1593649742.6007357,1593649593,9,5,1,105,0
3845,14,1,1593649754.4092128,1593649593,10,5,0,105,0
